"fullname","id","images/0","isQuote","isRetweet","likes","quotes","replies","retweets","text","timestamp","url","username","verified"
"Lucky 🍀","1698450163272978744",,"false","false","0","0","1","0","I know applying for jobs is difficult and unfun for everyone but I genuinely feel like the adhd, language processing disorder, autism, brain fog, fatigue, and mental illness make it a lot harder for me than the “average” person and I just feel so so frustrated and defeated","2023-09-03T21:37:00.000Z","https://twitter.com/8junhao/status/1698450163272978744","@8junhao","false"
"CLT Pet Peeves","1698450098923946174",,"false","false","0","0","0","0","but my long covid, adhd, and late stage capitalism!","2023-09-03T21:37:00.000Z","https://twitter.com/CLTpetpeeves/status/1698450098923946174","@CLTpetpeeves","false"
"jan","1698449845441196148",,"false","false","0","0","1","0","Omg adhd meds","2023-09-03T21:36:00.000Z","https://twitter.com/zhaopIanet/status/1698449845441196148","@zhaopIanet","false"
"1ntrcnnctr (ADHD, ADHD)","1698449813845483635",,"false","false","0","0","2","0","Can it automatically dump a token on followers based on live analysis of impressions on a post in media, Google searches and clicks on a website already?","2023-09-03T21:36:00.000Z","https://twitter.com/1ntrcnnctr/status/1698449813845483635","@1ntrcnnctr","false"
"Vexed","1698449714558243287",,"false","false","0","0","0","0","No such thing as a trans kid. There's a reason why they're almost always gay, autistic/ADHD or have suffered sexual abuse. There's a reason Munchausen by proxy numbers floored as ""trans kids"" numbers soared. Research. Kids are getting irreversibly hurt & you're encouraging it.","2023-09-03T21:35:00.000Z","https://twitter.com/AbsolutelyVexed/status/1698449714558243287","@AbsolutelyVexed","false"
"Adhd Antonio Studios","1698449577769054360",,"false","false","1","0","0","0","seeing parents bring their kids to jurassic park, damn. 🥲","2023-09-03T21:35:00.000Z","https://twitter.com/AdhdAStudios/status/1698449577769054360","@AdhdAStudios","true"
"Lextraordinary","1698449474991882351",,"false","false","0","0","0","0","Driving is one of the few times my adhd comes in handy. So many things to focus on and the sound of the engine to soothe me. Heaven.","2023-09-03T21:34:00.000Z","https://twitter.com/lextroverted/status/1698449474991882351","@lextroverted","false"
"Juni | Pre-Debut | Fox Vtuber 🧡🦊","1698449335246012696",,"false","false","2","0","0","0","I’m having a severe ADHD moment on what to stream","2023-09-03T21:34:00.000Z","https://twitter.com/Junimeiii/status/1698449335246012696","@Junimeiii","false"
"Shah","1698449231084675235",,"false","false","0","0","0","0","The eyes aren’t the same","2023-09-03T21:33:00.000Z","https://twitter.com/matwarkh_shah/status/1698449231084675235","@matwarkh_shah","false"
"DEEC 💚💚","1698449223824375929",,"false","false","0","0","0","0","I have found the reason for why i always felt so odd and now that Im getting answers it feels so good. Doubt ill ever really want to be on meds but one step at a time. Dont worry its just PTSD with a razzle dazzle of ADHD.","2023-09-03T21:33:00.000Z","https://twitter.com/jolie_diable/status/1698449223824375929","@jolie_diable","false"
"des | met zb1 @kcon","1698449134766993445",,"false","false","0","0","1","0","So I got put on Stattera for adhd and it feels weird like there’s nothing in my brain…. 

IS THIS WHAT IT IS LIKE FOR NORMAL PEOPLE","2023-09-03T21:33:00.000Z","https://twitter.com/StarboyHanbin/status/1698449134766993445","@StarboyHanbin","false"
"Tanuki’s Revenge","1698449061131456994",,"false","false","0","0","0","0","Ads. Sick of hearing about his fujken gummies","2023-09-03T21:33:00.000Z","https://twitter.com/TanukisRevenge/status/1698449061131456994","@TanukisRevenge","false"
"Matt Ryno","1698449046329811057",,"false","false","1","0","1","0","No. ADHD
No Not big on water. 
Im content. Not happy. Getting there.","2023-09-03T21:33:00.000Z","https://twitter.com/damion5tclaire/status/1698449046329811057","@damion5tclaire","false"
"ThatADHD_EA 🇨🇦 💜💜💜","1698449018773184599",,"false","false","0","0","0","0","This one I agree with YCDSB has done some really shady shit. There are some of the worse board members who abuse the whole system. They need to be called out on it regardless if the timing is shitty and other boards should not be compared to them as most don’t do what YCDSB does.","2023-09-03T21:32:00.000Z","https://twitter.com/ThatADHD_EA/status/1698449018773184599","@ThatADHD_EA","false"
"jenes 🎀","1698448891249602781",,"false","false","2","0","0","0","watching Seán and Ethan interact is like watching too adhd 8 year olds 
/lh","2023-09-03T21:32:00.000Z","https://twitter.com/denimjenes/status/1698448891249602781","@denimjenes","false"
"| Luka | :3","1698448770692780473",,"false","false","0","0","0","0","My ADHD is gonna kill me one day istg","2023-09-03T21:31:00.000Z","https://twitter.com/bury0urfriends/status/1698448770692780473","@bury0urfriends","false"
"Operator Milk","1698448486184722900",,"false","false","0","0","0","0","uhhhhh. Mrbeast is def above avg but Jacksepticeye however def mid. Makes content for ppl who’s attention span is that a 7 y/o w adhd","2023-09-03T21:30:00.000Z","https://twitter.com/ItheMilkbox/status/1698448486184722900","@ItheMilkbox","false"
"(COMMS OPEN) Cherry Lolli-pop Nick","1698448434817106324",,"false","false","0","0","1","0","I think when I have responsabilities I focus on it until it's done even when I procrastinate I'm still thinking about it and thinking it needs to be done and forget about the world do I have undiagnosed ADHD or something the fuck :3","2023-09-03T21:30:00.000Z","https://twitter.com/Ch_Lolli_pop/status/1698448434817106324","@Ch_Lolli_pop","false"
"The ADHD Muslim","1698448409747689718",,"false","false","1","0","1","0","It means Allah laughs","2023-09-03T21:30:00.000Z","https://twitter.com/AbuAfiaAK/status/1698448409747689718","@AbuAfiaAK","false"
"We are ADHDemons (ADHD Beans) 🤘🤘🤘","1698448030452638119",,"false","false","1","0","1","0","Nooooooooo!!!! Why?!?!???!?!?!?!?!","2023-09-03T21:29:00.000Z","https://twitter.com/adhd_beans/status/1698448030452638119","@adhd_beans","false"
"kay🧸","1698447935435071528",,"false","false","4","0","1","0","unmasking my adhd and getting comfortable around someone is so freeing but also terrifying because my filter goes away and i blurt out the first thing in my head instead of censoring myself lmao help","2023-09-03T21:28:00.000Z","https://twitter.com/actualtiramisu/status/1698447935435071528","@actualtiramisu","false"
"ali⚡️","1698447872633561420",,"false","false","1","0","0","0","And I have adhd do NOT ask me to be your willpower I can’t even be my own willpower JSKSNSDNF","2023-09-03T21:28:00.000Z","https://twitter.com/eternaltiare_/status/1698447872633561420","@eternaltiare_","false"
"Gregory the A'ight","1698447851527774488",,"false","false","0","0","0","0","*that's probably the trauma, not the ADHD, per se...but then, it's all broccoli.","2023-09-03T21:28:00.000Z","https://twitter.com/driven2drink/status/1698447851527774488","@driven2drink","false"
"unethical consumption of doraemon","1698447741297348612",,"false","false","2","0","1","0","sorry ill add the subway surfer family guy adhd tiktoks next rime","2023-09-03T21:27:00.000Z","https://twitter.com/thechurchofmoe/status/1698447741297348612","@thechurchofmoe","false"
"Wee Wido","1698447519775101418",,"false","false","1","0","1","0","Caffeine and adhd mate 😂😂","2023-09-03T21:26:00.000Z","https://twitter.com/WeewidoTT/status/1698447519775101418","@WeewidoTT","false"
"Beta Kilo","1698447414099611861",,"false","false","0","0","0","0","My brain isn't the best of making logical conclusions. The ADHD causes it to make crazy leaps of theory.","2023-09-03T21:26:00.000Z","https://twitter.com/BetaKilo/status/1698447414099611861","@BetaKilo","false"
"Victoria Holmes 🏳️‍⚧️","1698447347246645489",,"false","false","0","0","0","0","I JUST found out ADD is outdated and it was ADHD all along….I feel validated.","2023-09-03T21:26:00.000Z","https://twitter.com/spyturtle96/status/1698447347246645489","@spyturtle96","false"
"Nadja aka Ms. Strange with FFP3 🇪🇺🇩🇪🇪🇸🇲🇦","1698447046926029262",,"false","false","1","0","1","0","A classic for me 😂

ADHD. Give me a choice of two and I will mix it up. Especially remembering names is not my strong side  😆","2023-09-03T21:25:00.000Z","https://twitter.com/nadja_beb/status/1698447046926029262","@nadja_beb","false"
"birkinmami","1698446830063751612",,"false","false","0","0","0","0","Mum leave me alone I wanna be famous 🎶 
My therapist said I got Adhd, I don’t even know what that means🎶🎶","2023-09-03T21:24:00.000Z","https://twitter.com/Theyenvysharon/status/1698446830063751612","@Theyenvysharon","false"
"King of the Blumpkins","1698446764854886718",,"false","false","0","0","0","0","I know this nigga got ADHD too.","2023-09-03T21:23:00.000Z","https://twitter.com/DontTalk2Alan/status/1698446764854886718","@DontTalk2Alan","false"
"Berit","1698446713889976804",,"false","false","0","0","0","0","did I pick the hottest day in a week to get a bunch of fall decor out? yes, yes I did. 

did I pick the hottest day in a week to reorganize my book room? yes indeedy do! 

do I have adhd? you bet your bottom. but my house looks so cute now!","2023-09-03T21:23:00.000Z","https://twitter.com/bertisue/status/1698446713889976804","@bertisue","false"
"C / calli / carina / flam","1698446381990510934",,"false","false","0","0","0","0","our body has a very high caffeine tolerance dwdw , and we drink em BCUZ we're not medicated 4 our adhd :P","2023-09-03T21:22:00.000Z","https://twitter.com/4sp4rtame/status/1698446381990510934","@4sp4rtame","false"
"Enrique cat(Coms Cerradas :/)","1698446267733406172",,"false","false","0","0","0","0","I think that every artist feels like this at least once, although someone with ADHD, I don't know if it's worse or better (it's not to offend you )","2023-09-03T21:22:00.000Z","https://twitter.com/OficialCater/status/1698446267733406172","@OficialCater","false"
"violet","1698446170333258182",,"false","false","1","0","2","0","talk to me!!! anytime!!! i miss u!!! literally like ab anything :D i’m more active on insta than discord so i might accidentally ghost u bc im violently adhd","2023-09-03T21:21:00.000Z","https://twitter.com/volinemangi/status/1698446170333258182","@volinemangi","false"
"Lilibeth🌻","1698446073881088405",,"false","false","2","0","0","0","Agree. I didn’t realize how my ADHD caused me to binge eat and triggered a decade of eating disorders and isolation.","2023-09-03T21:21:00.000Z","https://twitter.com/Lilibet99770962/status/1698446073881088405","@Lilibet99770962","false"
"the X","1698445972475371832",,"false","false","0","0","0","0","I don't take meds for autism I have severe ADHD and I take basically legalized meth to stay chill everyday and I also take an anti psych at night plus copious amounts of weed to sleep","2023-09-03T21:20:00.000Z","https://twitter.com/TheX2314/status/1698445972475371832","@TheX2314","false"
"shioko the adhd who wants to be an animator","1698445792984330430",,"false","false","0","0","0","0","How do you get the shading to look so good?","2023-09-03T21:20:00.000Z","https://twitter.com/shiokogamer/status/1698445792984330430","@shiokogamer","false"
"ADHD ENBY (Autumn 🍂)","1698445761174728836",,"false","false","0","0","0","0","Please don't be one of the ""Don't poke fun at CM Punk, he's unemployed and got driven out of the company blah, blah, blah"" people. 

He did this to himself, he always has and this time is no different. He shot himself in the foot as per usual.","2023-09-03T21:19:00.000Z","https://twitter.com/Batman_Infinite/status/1698445761174728836","@Batman_Infinite","false"
"techno irl. READ PINNED FOR DNI","1698445650633896111",,"false","false","0","0","0","0","ADHD for the win lmao","2023-09-03T21:19:00.000Z","https://twitter.com/SlayingPenguins/status/1698445650633896111","@SlayingPenguins","false"
"mr microwave","1698445625828757546",,"false","false","1","0","1","0","i have adhd and it does the same thing for me","2023-09-03T21:19:00.000Z","https://twitter.com/sleepyslug__/status/1698445625828757546","@sleepyslug__","false"
